route_id,hub_id,driver_id,vehicle_id,service_date,stop_count,exceptions_count,status
RTE-CIN-20250908-002,HUB-CIN,DRV-01002,VEH-0026,2025-09-08,30,0,completed
RTE-IND-20250123-005,HUB-IND,DRV-01045,VEH-0009,2025-01-23,20,0,completed
RTE-DET-20250717-002,HUB-DET,DRV-01022,VEH-0029,2025-07-17,45,0,completed
RTE-CIN-20250322-002,HUB-CIN,DRV-01026,VEH-0032,2025-03-22,37,0,completed
RTE-CMH-20251103-002,HUB-CMH,DRV-01049,VEH-0001,2025-11-03,34,0,completed
RTE-CMH-20250910-002,HUB-CMH,DRV-01018,VEH-0021,2025-09-10,56,0,completed
RTE-IND-20250512-003,HUB-IND,DRV-01033,VEH-0017,2025-05-12,37,0,completed
RTE-DET-20250626-004,HUB-DET,DRV-01022,VEH-0011,2025-06-26,33,0,completed
RTE-DET-20251121-002,HUB-DET,DRV-01004,VEH-0024,2025-11-21,30,4,partial
RTE-CIN-20250331-002,HUB-CIN,DRV-01027,VEH-0036,2025-03-31,31,0,completed
RTE-DET-20250330-001,HUB-DET,DRV-01022,VEH-0024,2025-03-30,34,0,completed
RTE-IND-20251001-001,HUB-IND,DRV-01031,VEH-0013,2025-10-01,37,0,completed
RTE-DET-20250529-002,HUB-DET,DRV-01046,VEH-0024,2025-05-29,39,0,completed
RTE-CMH-20251128-003,HUB-CMH,DRV-01013,VEH-0001,2025-11-28,64,6,partial
RTE-CHI-20250603-002,HUB-CHI,DRV-01035,VEH-0037,2025-06-03,38,0,completed
RTE-IND-20251016-002,HUB-IND,DRV-01042,VEH-0009,2025-10-16,53,0,completed
RTE-CHI-20250330-001,HUB-CHI,DRV-01011,VEH-0006,2025-03-30,37,0,completed
RTE-CHI-20250620-001,HUB-CHI,DRV-01012,VEH-0019,2025-06-20,42,0,completed
RTE-CHI-20250324-004,HUB-CHI,DRV-01048,VEH-0037,2025-03-24,41,0,completed
RTE-IND-20251210-001,HUB-IND,DRV-01033,VEH-0016,2025-12-10,58,1,partial
RTE-CIN-20250424-003,HUB-CIN,DRV-01029,VEH-0018,2025-04-24,25,0,completed
RTE-CMH-20250723-004,HUB-CMH,DRV-01043,VEH-0003,2025-07-23,41,0,completed
RTE-CMH-20250904-001,HUB-CMH,DRV-01009,VEH-0021,2025-09-04,23,0,completed
RTE-IND-20250210-002,HUB-IND,DRV-01024,VEH-0017,2025-02-10,42,0,completed
RTE-CIN-20250505-001,HUB-CIN,DRV-01023,VEH-0020,2025-05-05,53,2,completed
RTE-CMH-20251023-002,HUB-CMH,DRV-01018,VEH-0012,2025-10-23,56,0,completed
RTE-DET-20250708-001,HUB-DET,DRV-01046,VEH-0030,2025-07-08,26,0,completed
RTE-CMH-20250709-007,HUB-CMH,DRV-01001,VEH-0038,2025-07-09,23,3,completed
RTE-IND-20250516-003,HUB-IND,DRV-01032,VEH-0008,2025-05-16,20,0,completed
RTE-DET-20250108-006,HUB-DET,DRV-01021,VEH-0029,2025-01-08,54,4,partial
RTE-CHI-20251118-002,HUB-CHI,DRV-01048,VEH-0002,2025-11-18,58,0,completed
RTE-CHI-20250715-004,HUB-CHI,DRV-01011,VEH-0037,2025-07-15,46,0,completed
RTE-CMH-20250221-003,HUB-CMH,DRV-01015,VEH-0012,2025-02-21,23,0,completed
RTE-CMH-20250901-002,HUB-CMH,DRV-01015,VEH-0003,2025-09-01,35,0,completed
RTE-CHI-20250530-002,HUB-CHI,DRV-01012,VEH-0002,2025-05-30,42,0,completed
RTE-DET-20250512-001,HUB-DET,DRV-01004,VEH-0024,2025-05-12,30,0,completed
RTE-CIN-20250414-001,HUB-CIN,DRV-01041,VEH-0018,2025-04-14,44,0,completed
RTE-CHI-20251229-001,HUB-CHI,DRV-01048,VEH-0019,2025-12-29,37,0,completed
RTE-CIN-20250702-001,HUB-CIN,DRV-01023,VEH-0032,2025-07-02,48,0,completed
RTE-CIN-20251013-002,HUB-CIN,DRV-01023,VEH-0026,2025-10-13,39,0,completed
RTE-CIN-20250918-002,HUB-CIN,DRV-01027,VEH-0036,2025-09-18,28,0,completed
RTE-CIN-20250620-003,HUB-CIN,DRV-01027,VEH-0027,2025-06-20,53,0,completed
RTE-CHI-20251006-001,HUB-CHI,DRV-01011,VEH-0014,2025-10-06,39,0,completed
RTE-CHI-20251130-002,HUB-CHI,DRV-01007,VEH-0002,2025-11-30,18,6,partial
RTE-CMH-20250724-002,HUB-CMH,DRV-01009,VEH-0033,2025-07-24,46,0,completed
RTE-CMH-20251017-001,HUB-CMH,DRV-01040,VEH-0028,2025-10-17,46,0,completed
RTE-DET-20251007-005,HUB-DET,DRV-01022,VEH-0022,2025-10-07,65,0,completed
RTE-CHI-20250401-001,HUB-CHI,DRV-01012,VEH-0019,2025-04-01,33,0,completed
RTE-CHI-20251210-001,HUB-CHI,DRV-01020,VEH-0019,2025-12-10,30,0,completed
RTE-CHI-20251204-002,HUB-CHI,DRV-01020,VEH-0037,2025-12-04,62,4,partial
RTE-CMH-20250422-002,HUB-CMH,DRV-01010,VEH-0028,2025-04-22,28,0,completed
RTE-DET-20250929-003,HUB-DET,DRV-01004,VEH-0011,2025-09-29,32,0,completed
RTE-CHI-20250502-003,HUB-CHI,DRV-01020,VEH-0006,2025-05-02,44,0,completed
RTE-CHI-20250531-002,HUB-CHI,DRV-01007,VEH-0019,2025-05-31,23,0,completed
RTE-IND-20251024-004,HUB-IND,DRV-01033,VEH-0009,2025-10-24,53,0,completed
RTE-DET-20251008-004,HUB-DET,DRV-01004,VEH-0029,2025-10-08,22,0,completed
RTE-CIN-20251217-003,HUB-CIN,DRV-01019,VEH-0025,2025-12-17,62,0,completed
RTE-CIN-20251215-002,HUB-CIN,DRV-01003,VEH-0018,2025-12-15,40,0,completed
RTE-CIN-20250523-005,HUB-CIN,DRV-01008,VEH-0025,2025-05-23,45,0,completed
RTE-CHI-20250905-003,HUB-CHI,DRV-01035,VEH-0014,2025-09-05,30,0,completed
RTE-CMH-20250414-004,HUB-CMH,DRV-01018,VEH-0003,2025-04-14,27,3,partial
RTE-DET-20251009-002,HUB-DET,DRV-01046,VEH-0030,2025-10-09,60,0,completed
RTE-CIN-20250901-002,HUB-CIN,DRV-01023,VEH-0020,2025-09-01,60,0,completed
RTE-IND-20250904-003,HUB-IND,DRV-01024,VEH-0010,2025-09-04,32,0,completed
RTE-CHI-20250814-003,HUB-CHI,DRV-01005,VEH-0040,2025-08-14,65,0,completed
RTE-DET-20250119-001,HUB-DET,DRV-01037,VEH-0030,2025-01-19,24,0,completed
RTE-CHI-20251125-005,HUB-CHI,DRV-01048,VEH-0019,2025-11-25,65,0,completed
RTE-CIN-20250618-004,HUB-CIN,DRV-01023,VEH-0025,2025-06-18,23,0,completed
RTE-CHI-20251020-002,HUB-CHI,DRV-01012,VEH-0004,2025-10-20,23,2,partial
RTE-CIN-20251229-001,HUB-CIN,DRV-01025,VEH-0025,2025-12-29,19,6,partial
RTE-CIN-20250220-001,HUB-CIN,DRV-01002,VEH-0026,2025-02-20,63,0,completed
RTE-CHI-20250106-003,HUB-CHI,DRV-01035,VEH-0006,2025-01-06,28,3,partial
RTE-IND-20251009-002,HUB-IND,DRV-01031,VEH-0009,2025-10-09,56,0,completed
RTE-IND-20250807-004,HUB-IND,DRV-01045,VEH-0008,2025-08-07,30,0,completed
RTE-CHI-20250201-001,HUB-CHI,DRV-01048,VEH-0040,2025-02-01,23,0,completed
RTE-CIN-20250529-003,HUB-CIN,DRV-01023,VEH-0032,2025-05-29,38,0,completed
RTE-CHI-20250607-003,HUB-CHI,DRV-01005,VEH-0002,2025-06-07,47,0,completed
RTE-DET-20250622-001,HUB-DET,DRV-01046,VEH-0029,2025-06-22,48,0,completed
RTE-IND-20250304-003,HUB-IND,DRV-01045,VEH-0023,2025-03-04,65,0,completed
RTE-CMH-20250627-005,HUB-CMH,DRV-01030,VEH-0012,2025-06-27,24,0,completed
RTE-IND-20250413-001,HUB-IND,DRV-01032,VEH-0023,2025-04-13,33,0,completed
RTE-CMH-20250411-003,HUB-CMH,DRV-01016,VEH-0033,2025-04-11,65,0,completed
RTE-CIN-20251219-004,HUB-CIN,DRV-01026,VEH-0026,2025-12-19,21,0,completed
RTE-CHI-20250130-002,HUB-CHI,DRV-01020,VEH-0002,2025-01-30,47,0,completed
RTE-DET-20250715-001,HUB-DET,DRV-01022,VEH-0011,2025-07-15,42,0,completed
RTE-IND-20251211-006,HUB-IND,DRV-01006,VEH-0016,2025-12-11,41,0,completed
RTE-CMH-20250807-005,HUB-CMH,DRV-01001,VEH-0031,2025-08-07,50,0,completed
RTE-IND-20250710-003,HUB-IND,DRV-01032,VEH-0009,2025-07-10,42,0,completed
RTE-IND-20250224-005,HUB-IND,DRV-01024,VEH-0009,2025-02-24,61,6,partial
RTE-CHI-20250514-003,HUB-CHI,DRV-01035,VEH-0014,2025-05-14,50,0,completed
RTE-CIN-20250612-007,HUB-CIN,DRV-01026,VEH-0018,2025-06-12,18,1,completed
RTE-CHI-20251218-004,HUB-CHI,DRV-01005,VEH-0040,2025-12-18,24,0,completed
RTE-CIN-20250421-003,HUB-CIN,DRV-01029,VEH-0018,2025-04-21,55,0,completed
RTE-CHI-20251125-006,HUB-CHI,DRV-01047,VEH-0004,2025-11-25,54,5,partial
RTE-CIN-20250423-002,HUB-CIN,DRV-01003,VEH-0027,2025-04-23,52,0,completed
RTE-CHI-20251106-006,HUB-CHI,DRV-01007,VEH-0037,2025-11-06,39,5,canceled
RTE-IND-20250827-001,HUB-IND,DRV-01188,VEH-0013,2025-08-27,65,3,completed
RTE-DET-20250924-002,HUB-DET,DRV-01046,VEH-0029,2025-09-24,61,0,completed
RTE-CHI-20250306-002,HUB-CHI,DRV-01035,VEH-0005,2025-03-06,37,0,completed
RTE-IND-20250214-003,HUB-IND,DRV-01031,VEH-0017,2025-02-14,51,0,completed
RTE-CIN-20250328-004,HUB-CIN,DRV-01003,VEH-0036,2025-03-28,43,0,completed
RTE-CMH-20250622-002,HUB-CMH,DRV-01028,VEH-0033,2025-06-22,30,1,partial
RTE-CIN-20250824-002,HUB-CIN,DRV-01019,VEH-0018,2025-08-24,33,0,completed
RTE-DET-20250908-003,HUB-DET,DRV-01014,VEH-0024,2025-09-08,39,0,completed
RTE-DET-20250909-002,HUB-DET,DRV-01046,VEH-0024,2025-09-09,22,3,partial
RTE-IND-20250806-002,HUB-IND,DRV-01024,VEH-0013,2025-08-06,31,0,completed
RTE-CHI-20250822-005,HUB-CHI,DRV-01047,VEH-0004,2025-08-22,39,0,completed
RTE-IND-20250410-001,HUB-IND,DRV-01024,VEH-0009,2025-04-10,39,1,completed
RTE-DET-20250107-003,HUB-DET,DRV-01021,VEH-0030,2025-01-07,44,0,completed
RTE-DET-20250916-001,HUB-DET,DRV-01021,VEH-0029,2025-09-16,37,0,completed
RTE-IND-20250611-004,HUB-IND,DRV-01033,VEH-0016,2025-06-11,27,0,completed
RTE-CHI-20250908-003,HUB-CHI,DRV-01048,VEH-0005,2025-09-08,24,0,completed
RTE-IND-20250618-003,HUB-IND,DRV-01188,VEH-0013,2025-06-18,35,0,completed
RTE-IND-20250203-003,HUB-IND,DRV-01024,VEH-0009,2025-02-03,37,0,completed
RTE-IND-20250714-003,HUB-IND,DRV-01006,VEH-0016,2025-07-14,63,0,completed
RTE-CIN-20251114-005,HUB-CIN,DRV-01026,VEH-0032,2025-11-14,65,4,partial
RTE-CMH-20250909-001,HUB-CMH,DRV-01013,VEH-0021,2025-09-09,23,0,completed
RTE-CHI-20250923-002,HUB-CHI,DRV-01017,VEH-0004,2025-09-23,19,0,completed
RTE-CHI-20250823-001,HUB-CHI,DRV-01047,VEH-0037,2025-08-23,42,0,completed
RTE-CMH-20250322-001,HUB-CMH,DRV-01049,VEH-0031,2025-03-22,49,0,completed
RTE-CIN-20250501-003,HUB-CIN,DRV-01019,VEH-0020,2025-05-01,42,0,completed
RTE-DET-20251215-006,HUB-DET,DRV-01022,VEH-0024,2025-12-15,37,0,completed
RTE-CIN-20250118-003,HUB-CIN,DRV-01023,VEH-0020,2025-01-18,55,0,completed
RTE-CMH-20250304-001,HUB-CMH,DRV-01030,VEH-0007,2025-03-04,63,1,completed
RTE-CMH-20250521-002,HUB-CMH,DRV-01036,VEH-0012,2025-05-21,39,0,completed
RTE-CHI-20250919-005,HUB-CHI,DRV-01047,VEH-0004,2025-09-19,49,0,completed
RTE-CMH-20250311-002,HUB-CMH,DRV-01013,VEH-0003,2025-03-11,60,2,completed
RTE-IND-20250812-002,HUB-IND,DRV-01024,VEH-0023,2025-08-12,50,0,completed
RTE-CIN-20250901-003,HUB-CIN,DRV-01029,VEH-0026,2025-09-01,63,0,completed
RTE-CIN-20251009-003,HUB-CIN,DRV-01023,VEH-0025,2025-10-09,50,0,completed
RTE-CIN-20250909-007,HUB-CIN,DRV-01041,VEH-0025,2025-09-09,47,0,completed
RTE-CMH-20250902-004,HUB-CMH,DRV-01009,VEH-0021,2025-09-02,56,3,partial
RTE-CMH-20251110-003,HUB-CMH,DRV-01049,VEH-0031,2025-11-10,55,0,completed
RTE-CHI-20250401-002,HUB-CHI,DRV-01020,VEH-0004,2025-04-01,19,0,completed
RTE-CHI-20251129-001,HUB-CHI,DRV-01011,VEH-0040,2025-11-29,60,0,completed
RTE-DET-20250723-004,HUB-DET,DRV-01037,VEH-0029,2025-07-23,52,0,completed
RTE-CIN-20251107-003,HUB-CIN,DRV-01029,VEH-0025,2025-11-07,27,2,completed
RTE-IND-20250717-005,HUB-IND,DRV-01006,VEH-0017,2025-07-17,32,0,completed
RTE-CHI-20250612-002,HUB-CHI,DRV-01017,VEH-0004,2025-06-12,24,0,completed
RTE-CMH-20250328-002,HUB-CMH,DRV-01040,VEH-0033,2025-03-28,44,0,completed
RTE-CHI-20250218-003,HUB-CHI,DRV-01012,VEH-0019,2025-02-18,29,0,completed
RTE-DET-20250901-001,HUB-DET,DRV-01004,VEH-0022,2025-09-01,63,0,completed
RTE-CMH-20251219-002,HUB-CMH,DRV-01001,VEH-0038,2025-12-19,35,0,completed
RTE-CIN-20251120-002,HUB-CIN,DRV-01008,VEH-0036,2025-11-20,63,0,completed
RTE-IND-20250128-004,HUB-IND,DRV-01042,VEH-0009,2025-01-28,51,0,completed
RTE-CHI-20250205-003,HUB-CHI,DRV-01047,VEH-0037,2025-02-05,49,0,completed
RTE-CHI-20250228-002,HUB-CHI,DRV-01020,VEH-0014,2025-02-28,58,0,completed
RTE-IND-20250204-004,HUB-IND,DRV-01032,VEH-0023,2025-02-04,25,0,completed
RTE-CIN-20250412-001,HUB-CIN,DRV-01038,VEH-0020,2025-04-12,61,0,completed
RTE-CIN-20251013-003,HUB-CIN,DRV-01034,VEH-0032,2025-10-13,41,0,completed
RTE-CHI-20250203-003,HUB-CHI,DRV-01005,VEH-0002,2025-02-03,51,0,completed
RTE-CMH-20251023-003,HUB-CMH,DRV-01015,VEH-0001,2025-10-23,19,0,completed
RTE-DET-20250421-004,HUB-DET,DRV-01046,VEH-0024,2025-04-21,29,0,completed
RTE-CHI-20250909-004,HUB-CHI,DRV-01012,VEH-0004,2025-09-09,31,0,completed
RTE-CHI-20251121-003,HUB-CHI,DRV-01017,VEH-0004,2025-11-21,36,0,completed
RTE-CMH-20250814-002,HUB-CMH,DRV-01043,VEH-0038,2025-08-14,54,0,completed
RTE-CHI-20250721-005,HUB-CHI,DRV-01007,VEH-0040,2025-07-21,48,0,completed
RTE-IND-20251204-005,HUB-IND,DRV-01031,VEH-0017,2025-12-04,57,1,partial
RTE-CHI-20250911-003,HUB-CHI,DRV-01047,VEH-0014,2025-09-11,52,0,completed
RTE-IND-20250211-002,HUB-IND,DRV-01024,VEH-0013,2025-02-11,39,0,completed
RTE-CIN-20250909-008,HUB-CIN,DRV-01026,VEH-0020,2025-09-09,23,0,completed
RTE-CMH-20250521-003,HUB-CMH,DRV-01039,VEH-0021,2025-05-21,55,0,completed
RTE-CIN-20250211-002,HUB-CIN,DRV-01026,VEH-0032,2025-02-11,59,0,completed
RTE-CMH-20250613-003,HUB-CMH,DRV-01036,VEH-0031,2025-06-13,43,0,completed
RTE-IND-20250217-003,HUB-IND,DRV-01042,VEH-0013,2025-02-17,21,0,completed
RTE-CIN-20250612-008,HUB-CIN,DRV-01041,VEH-0026,2025-06-12,50,0,completed
RTE-DET-20250710-001,HUB-DET,DRV-01022,VEH-0011,2025-07-10,61,0,completed
RTE-CMH-20250826-003,HUB-CMH,DRV-01010,VEH-0003,2025-08-26,54,0,completed
RTE-CIN-20250410-002,HUB-CIN,DRV-01003,VEH-0026,2025-04-10,42,0,completed
RTE-CMH-20250902-005,HUB-CMH,DRV-01039,VEH-0033,2025-09-02,58,1,completed
RTE-CIN-20250813-005,HUB-CIN,DRV-01026,VEH-0036,2025-08-13,28,0,completed
RTE-IND-20250606-002,HUB-IND,DRV-01031,VEH-0013,2025-06-06,50,0,completed
RTE-CHI-20250529-005,HUB-CHI,DRV-01005,VEH-0002,2025-05-29,32,0,completed
RTE-CIN-20250912-004,HUB-CIN,DRV-01038,VEH-0036,2025-09-12,20,0,completed
RTE-DET-20250527-002,HUB-DET,DRV-01021,VEH-0030,2025-05-27,37,0,completed
RTE-CIN-20250214-001,HUB-CIN,DRV-01026,VEH-0027,2025-02-14,59,0,completed
RTE-CIN-20250605-003,HUB-CIN,DRV-01038,VEH-0027,2025-06-05,49,0,completed
RTE-CHI-20251105-003,HUB-CHI,DRV-01011,VEH-0002,2025-11-05,31,0,completed
RTE-CHI-20250314-003,HUB-CHI,DRV-01035,VEH-0037,2025-03-14,50,0,completed
RTE-CHI-20251128-002,HUB-CHI,DRV-01047,VEH-0019,2025-11-28,41,0,completed
RTE-CIN-20250909-009,HUB-CIN,DRV-01025,VEH-0036,2025-09-09,36,0,completed
RTE-IND-20250717-006,HUB-IND,DRV-01032,VEH-0008,2025-07-17,55,0,completed
RTE-CIN-20250110-001,HUB-CIN,DRV-01003,VEH-0020,2025-01-10,26,3,partial
RTE-CMH-20250709-008,HUB-CMH,DRV-01015,VEH-0003,2025-07-09,26,0,completed
RTE-IND-20250721-003,HUB-IND,DRV-01032,VEH-0017,2025-07-21,41,0,completed
RTE-CIN-20250102-004,HUB-CIN,DRV-01023,VEH-0036,2025-01-02,38,0,completed
RTE-DET-20251128-002,HUB-DET,DRV-01014,VEH-0011,2025-11-28,36,0,completed
RTE-DET-20250319-002,HUB-DET,DRV-01022,VEH-0022,2025-03-19,27,0,completed
RTE-CMH-20250808-005,HUB-CMH,DRV-01013,VEH-0038,2025-08-08,27,0,completed
RTE-CMH-20250915-003,HUB-CMH,DRV-01028,VEH-0003,2025-09-15,21,2,completed
RTE-IND-20250808-005,HUB-IND,DRV-01024,VEH-0017,2025-08-08,47,0,completed
RTE-CHI-20251105-004,HUB-CHI,DRV-01012,VEH-0006,2025-11-05,33,0,completed
RTE-CIN-20250411-001,HUB-CIN,DRV-01027,VEH-0036,2025-04-11,45,0,completed
RTE-CIN-20250418-002,HUB-CIN,DRV-01041,VEH-0036,2025-04-18,43,0,completed
RTE-CHI-20250929-002,HUB-CHI,DRV-01020,VEH-0004,2025-09-29,46,0,completed
RTE-CIN-20250811-003,HUB-CIN,DRV-01003,VEH-0026,2025-08-11,40,0,completed
RTE-CHI-20250314-004,HUB-CHI,DRV-01020,VEH-0002,2025-03-14,49,0,completed
RTE-CIN-20251230-002,HUB-CIN,DRV-01019,VEH-0026,2025-12-30,52,0,completed
RTE-IND-20250430-002,HUB-IND,DRV-01031,VEH-0008,2025-04-30,55,0,completed
RTE-DET-20250113-003,HUB-DET,DRV-01037,VEH-0024,2025-01-13,56,0,completed
RTE-CHI-20251208-002,HUB-CHI,DRV-01012,VEH-0014,2025-12-08,29,0,completed
RTE-IND-20251112-005,HUB-IND,DRV-01006,VEH-0016,2025-11-12,43,0,completed
RTE-DET-20250320-005,HUB-DET,DRV-01046,VEH-0029,2025-03-20,29,0,completed
RTE-DET-20250129-004,HUB-DET,DRV-01022,VEH-0029,2025-01-29,47,0,completed
RTE-CIN-20250816-001,HUB-CIN,DRV-01026,VEH-0026,2025-08-16,60,0,completed
RTE-CIN-20251226-002,HUB-CIN,DRV-01027,VEH-0018,2025-12-26,52,0,completed
RTE-DET-20250516-002,HUB-DET,DRV-01037,VEH-0030,2025-05-16,54,0,completed
RTE-IND-20250117-003,HUB-IND,DRV-01032,VEH-0017,2025-01-17,49,6,partial
RTE-CHI-20250512-003,HUB-CHI,DRV-01035,VEH-0004,2025-05-12,21,0,completed
RTE-IND-20251002-003,HUB-IND,DRV-01024,VEH-0016,2025-10-02,52,0,completed
RTE-CMH-20250721-002,HUB-CMH,DRV-01013,VEH-0007,2025-07-21,55,0,completed
RTE-CHI-20250724-001,HUB-CHI,DRV-01020,VEH-0040,2025-07-24,29,0,completed
RTE-CIN-20250726-002,HUB-CIN,DRV-01029,VEH-0025,2025-07-26,48,0,completed
RTE-CIN-20250723-005,HUB-CIN,DRV-01025,VEH-0018,2025-07-23,18,0,completed
RTE-IND-20251011-002,HUB-IND,DRV-01032,VEH-0016,2025-10-11,59,0,completed
RTE-CIN-20250701-002,HUB-CIN,DRV-01002,VEH-0018,2025-07-01,55,0,completed
RTE-CIN-20251029-001,HUB-CIN,DRV-01026,VEH-0026,2025-10-29,61,0,completed
RTE-IND-20251224-004,HUB-IND,DRV-01042,VEH-0017,2025-12-24,19,0,completed
RTE-IND-20250203-004,HUB-IND,DRV-01006,VEH-0010,2025-02-03,50,0,completed
RTE-IND-20250425-004,HUB-IND,DRV-01188,VEH-0010,2025-04-25,35,0,completed
RTE-IND-20250527-002,HUB-IND,DRV-01032,VEH-0013,2025-05-27,36,0,completed
RTE-CIN-20251021-004,HUB-CIN,DRV-01038,VEH-0026,2025-10-21,47,0,completed
RTE-CHI-20250324-005,HUB-CHI,DRV-01035,VEH-0014,2025-03-24,42,0,completed
RTE-IND-20250213-003,HUB-IND,DRV-01032,VEH-0009,2025-02-13,20,4,partial
RTE-CMH-20250824-001,HUB-CMH,DRV-01044,VEH-0033,2025-08-24,44,0,completed
RTE-DET-20251110-002,HUB-DET,DRV-01046,VEH-0029,2025-11-10,62,0,completed
RTE-CMH-20251003-002,HUB-CMH,DRV-01049,VEH-0028,2025-10-03,24,0,completed
RTE-DET-20250504-001,HUB-DET,DRV-01046,VEH-0030,2025-05-04,61,2,completed
RTE-CHI-20250206-002,HUB-CHI,DRV-01005,VEH-0040,2025-02-06,39,0,completed
RTE-CMH-20250128-001,HUB-CMH,DRV-01018,VEH-0003,2025-01-28,40,0,completed
RTE-CIN-20250627-004,HUB-CIN,DRV-01019,VEH-0036,2025-06-27,55,0,completed
RTE-IND-20250322-002,HUB-IND,DRV-01033,VEH-0010,2025-03-22,40,0,completed
RTE-CHI-20250623-003,HUB-CHI,DRV-01012,VEH-0005,2025-06-23,26,3,partial
RTE-IND-20251111-003,HUB-IND,DRV-01033,VEH-0023,2025-11-11,23,5,partial
RTE-CMH-20251202-002,HUB-CMH,DRV-01049,VEH-0033,2025-12-02,43,0,completed
RTE-CHI-20250127-005,HUB-CHI,DRV-01048,VEH-0004,2025-01-27,38,0,completed
RTE-CIN-20250617-004,HUB-CIN,DRV-01002,VEH-0026,2025-06-17,18,0,completed
RTE-DET-20251204-002,HUB-DET,DRV-01037,VEH-0024,2025-12-04,63,4,partial
RTE-DET-20250417-003,HUB-DET,DRV-01004,VEH-0011,2025-04-17,26,0,completed
RTE-CMH-20251227-001,HUB-CMH,DRV-01009,VEH-0033,2025-12-27,30,0,completed
RTE-DET-20251218-007,HUB-DET,DRV-01037,VEH-0030,2025-12-18,32,0,completed
RTE-CHI-20250610-001,HUB-CHI,DRV-01048,VEH-0040,2025-06-10,51,0,completed
RTE-DET-20251025-001,HUB-DET,DRV-01014,VEH-0030,2025-10-25,54,0,completed
RTE-CMH-20250501-004,HUB-CMH,DRV-01043,VEH-0007,2025-05-01,53,0,completed
RTE-CHI-20250704-002,HUB-CHI,DRV-01007,VEH-0019,2025-07-04,21,0,completed
RTE-CIN-20250127-003,HUB-CIN,DRV-01019,VEH-0032,2025-01-27,24,0,completed
RTE-DET-20250318-001,HUB-DET,DRV-01004,VEH-0024,2025-03-18,62,0,completed
RTE-CIN-20250701-003,HUB-CIN,DRV-01034,VEH-0026,2025-07-01,38,0,completed
RTE-CMH-20251010-006,HUB-CMH,DRV-01030,VEH-0021,2025-10-10,35,0,completed
RTE-CIN-20251101-001,HUB-CIN,DRV-01026,VEH-0025,2025-11-01,37,0,completed
RTE-DET-20251115-003,HUB-DET,DRV-01046,VEH-0011,2025-11-15,61,0,completed
RTE-CIN-20250606-002,HUB-CIN,DRV-01027,VEH-0018,2025-06-06,39,0,completed
RTE-CHI-20250320-001,HUB-CHI,DRV-01005,VEH-0002,2025-03-20,41,0,completed
RTE-IND-20250720-002,HUB-IND,DRV-01006,VEH-0023,2025-07-20,24,0,completed
RTE-CHI-20251211-006,HUB-CHI,DRV-01020,VEH-0002,2025-12-11,44,0,completed
RTE-DET-20250711-002,HUB-DET,DRV-01022,VEH-0011,2025-07-11,41,2,partial
RTE-IND-20250919-003,HUB-IND,DRV-01042,VEH-0017,2025-09-19,47,0,completed
RTE-CHI-20251022-003,HUB-CHI,DRV-01047,VEH-0006,2025-10-22,55,3,completed
RTE-CIN-20250319-004,HUB-CIN,DRV-01034,VEH-0018,2025-03-19,63,0,completed
RTE-CMH-20250320-002,HUB-CMH,DRV-01040,VEH-0031,2025-03-20,19,0,completed
RTE-CHI-20250114-003,HUB-CHI,DRV-01047,VEH-0037,2025-01-14,35,0,completed
RTE-CHI-20251212-001,HUB-CHI,DRV-01011,VEH-0004,2025-12-12,24,6,partial
RTE-CHI-20250802-003,HUB-CHI,DRV-01012,VEH-0040,2025-08-02,46,0,completed
RTE-CIN-20251120-003,HUB-CIN,DRV-01003,VEH-0036,2025-11-20,32,0,completed
RTE-CMH-20250508-003,HUB-CMH,DRV-01036,VEH-0038,2025-05-08,33,2,completed
RTE-CHI-20250325-002,HUB-CHI,DRV-01047,VEH-0002,2025-03-25,31,0,completed
RTE-CHI-20250422-005,HUB-CHI,DRV-01011,VEH-0040,2025-04-22,34,0,completed
RTE-CIN-20250726-003,HUB-CIN,DRV-01026,VEH-0026,2025-07-26,52,3,partial
RTE-CIN-20250126-001,HUB-CIN,DRV-01034,VEH-0032,2025-01-26,40,0,completed
RTE-CHI-20251225-001,HUB-CHI,DRV-01048,VEH-0004,2025-12-25,38,0,completed
RTE-CMH-20250710-003,HUB-CMH,DRV-01049,VEH-0003,2025-07-10,38,0,completed
RTE-CIN-20251217-004,HUB-CIN,DRV-01041,VEH-0032,2025-12-17,39,0,completed
RTE-CIN-20250224-003,HUB-CIN,DRV-01038,VEH-0018,2025-02-24,48,0,completed
RTE-IND-20251231-001,HUB-IND,DRV-01024,VEH-0023,2025-12-31,36,0,completed
RTE-CMH-20250924-003,HUB-CMH,DRV-01016,VEH-0003,2025-09-24,36,0,completed
RTE-CMH-20250728-006,HUB-CMH,DRV-01049,VEH-0028,2025-07-28,34,0,completed
RTE-CMH-20250217-003,HUB-CMH,DRV-01001,VEH-0031,2025-02-17,41,0,completed
RTE-DET-20250314-002,HUB-DET,DRV-01022,VEH-0029,2025-03-14,52,0,completed
RTE-IND-20250529-003,HUB-IND,DRV-01042,VEH-0009,2025-05-29,58,0,completed
RTE-DET-20250423-004,HUB-DET,DRV-01022,VEH-0029,2025-04-23,45,0,completed
RTE-IND-20251114-002,HUB-IND,DRV-01006,VEH-0009,2025-11-14,60,3,partial
RTE-CMH-20251015-002,HUB-CMH,DRV-01044,VEH-0031,2025-10-15,29,0,completed
RTE-IND-20250808-006,HUB-IND,DRV-01033,VEH-0016,2025-08-08,59,3,completed
